,content,uuid
442,Finance Foundations,e47a080158134b8fae6d6c7681f8eb2b
443,Accounting Foundations,743a4ee68c5d401ab0b9f7f3ae31ab61
444,Running a Profitable Business: Understanding Cash Flow,c50b7a5705554ea1a1404cec5f56d22c
445,Accounting Foundations: Managerial Accounting,c89c63c198fa4698b5afa17dd8f7850e
446,Strategic Negotiation,0e9a3fcd52ad467484e323c9763d8fbc
447,Negotiation Skills,f368d451280d453b9b34721ad4957f12
449,Negotiation Foundations,dabdcf7a01af455d80262764a9a141c8
450,Overcoming Overwhelm,f34eca6946e849bdb0b471283471f825
452,Overcoming Procrastination,8eb671e6ee3d4fc68dea15c0e0508484
453,Exploring Photography: Finding Your Style,798c1efba58f4963a4ed2542e76cff69
454,"Bill George on Self-Awareness, Authenticity, and Leadership",079054cd8f7a4783916b5b0b15366857
457,Developing Your Emotional Intelligence,9cc5d1a06e9442acbd8388e8e5865101
459,CISSP Cert Prep: 3 Security Architecture and Engineering,7317a9c6908d43348cc72f4957c62b57
460,CISSP Cert Prep: 2 Asset Security,7560fe070b6d495d84cf559f71632dfc
462,CISSP Cert Prep: The Basics,64c6ac82a22e4308aeea4656500529b7
463,Negotiating Your Leadership Success,88905ec3162246128aaf4d0fb7ce93be
464,Critical Thinking,618afaf9f3394e46b18fd7c1d6a3691a
465,Leadership Stories: 5-Minute Lessons in Leading People,7e79da78f7994502898fd616016625a4
466,Executive Leadership,388d3cc4db0f405ebe1a83f76effeb6d
467,Sales Channel Management,a0f0fdb1294e468e9893eae0777530cb
468,Leadership in Tech,51fd1dda961648dcab7b81f905800f7c
469,Managing New Managers,bd23ddc69d3342b18bdfb6d24d7c8a9e
473,Solving Business Problems,372474b55769471eabcc4ad066902b2f
474,Jodi Glickman on Pitching Yourself,da0376f0c82d42229baf7e62da7dccb6
476,Cert Prep: CompTIA Security+ Exam (SY0-501): The Basics,79bc3ccc6e9448349d99ef0c87e181d4
477,Managing High Potentials,eb6e763065244f3ea1b58495d624fc61
478,"CompTIA Security+ (SY0-501) Cert Prep: 1 Threats, Attacks, and Vulnerabilities",d2d4c18a26ef40bf928098844a9ee97d
482,Asking Great Sales Questions,f20629f2b7c741368bc8dc955c0835e5
485,Career Advice from Some of the Biggest Names in Business ,354c0078a6554a808261b8ef6b5d638f
486,"Linux System Engineer: Web Servers and DNS Using Apache, NGINX, and BIND",c32cb5685f72455db70c811cd75edbcf
487,"Python: XML, JSON, and the Web",3b95092561c94b91bf98ed5a49682beb
489,Advanced Product Marketing,e6b17537978942c8b317b571d91c0535
491,"Advanced Cisco Routing: RIPv2, EIGRP, and OSPF",008452a2251848abb41607771eb55397
492,Learning Python with PyCharm,960ec93a7d974e3da033cb9250501cc3
496,CISSP Cert Prep: 5 Identity and Access Management,b64aecf77d4c44c49ad2c8a92c4e75f0
497,CISSP Cert Prep: 4 Communication and Network Security,c08ce5007e9540f8871ddb73eecf6a53
503,Take a Holistic Approach to Advancing Your Career,7ea92a1410db40b1aa6bfe913e06855a
505,Building Professional Relationships,c360377743524360a63bb9260531f20d
506,New Manager Foundations,ea1ad25f4bc141ed87581f2e12d4be86
507,Beginning Acoustic Guitar Music Lessons,ba3a36d0f4834798986dc8adfdb919e8
508,Lead Like a Boss,1313e81c77ee4b6dae903dd5b5010f4f
509,Putting ITIL® into Practice: DevOps for ITIL® Practitioners,14e27ec75f064105b1b7ae310bcff64b
510,How to Be a Positive Leader (Blinkist Summary),602ca2a9576347a59bfda2e6f563106f
511,Delegating Tasks,f6f2c6cb08944f8881c195740ee570ca
512,Leading Productive One-on-One Meetings,bd4e4ca7acaa4742a183117e0efa8bbe
513,How to Develop your Career Plan,d92c9f3cfade46e6af91dd6f4760bfd3
514,Managing Your Career as an Introvert,0c51ab46fb9443418edb4d06b1d72043
515,Cisco Certifications: First Steps,2260cb636a2f41358cb681ea9f5de07a
518,Learn Social Media Monitoring,5edeee56ba824d34be8097a419103096
520,The Key to Good Communication: Your Audience,260bfb4b5f604641b338d88aea234395
522,Universal Principles of Design,5c93e600779d4791b2e5b6a8b49cedc8
523,Drawing Vector Graphics: Hand Lettering,42e4287d499c40e5960d2e2851dd6c05
525,Learning Music Notation,062facdf04244eb5ae9a96dc054e19a6
526,Programming Foundations: Fundamentals,6f1abab6fba849f0a3aeca9112c5d19e
527,Introduction to Graphic Design,e12ff6aea4074d7d9fd4a6b40d106573
528,Introducing Illustrator,1731c5c9374a418dbe6950a4fdcbc730
530,Java Persistence API (JPA): 2 Inheritance and Querying,a34b519fccab4998905e4454e5eacf00
532,Acoustic Guitar Lessons: Intermediate,012da3a944134bf894e8743ab8ea7652
533,Learning Linux Command Line,d685231610414d37a5ca803dd2dd6684
535,IoT Foundations: Low-Power Wireless Networking,2c8483d4099f4a3cba34105c780ac7e3
536,Learning Wireless Networking,4b5c8c6434f941ed9bd1433694bd8c79
539,Networking Foundations: Network Media (WANs),e11e07ff0f1a49cd9d9f54f9d8e9b25d
540,Sales Prospecting,b14410d47d5b46a18938f26cdbb3776c
541,Customer Retention,2fb7b49733e244078cf8097d35bb9997
542,Sales Discovery,7a7a097eb1a44846bae30f027b315037
543,Selling to the C-Suite,382a6de32b63471e9352d7567ac1b6db
545,Foundations of The Fourth Industrial Revolution (Industry 4.0),5d368f077105450ea58b221d09fe9049
546,How to Network When You Don't Like Networking,736bdee2054345d48f2d7bb57fcc305c
548,Aligning Sales and Marketing,c8642969dfbd46348144c7da9f1eeeed
550,Learning Google Tag Manager,b114e9d7f2ae4a6eb0fb8fa40206126e
551,Taking Charge of Your Career,9156ef1ff19f404eb0689c74c4d6fe63
552,Cert Prep: LPIC-1 Exam 101 (Version 5.0),e4ef7ba16e8f49199441cf3829b3314b
553,Tips for Writing Business Emails,0d274aadb0b6404b917065ec8a569068
555,Leaders Eat Last: Why Some Teams Pull Together and Others Don't (Blinkist Summary),f1ee352d2c2b4896a7242906fa62eb6b
557,Excel Essential Training (Office 365),8063849fd5bd4c77bc27f791aeb50908
559,Leadership Foundations: Leadership Styles and Models,d1a3c4f4d112437cb0a11613f7bc2049
563,Python for Data Visualization,daa4ac4ceb674b59889ef8a9bdec9dcf
567,Enhancing Resilience,e9a6a2cf255141728f6a99c3b7900ee9
568,Ethical Hacking: Session Hijacking,40aa13b4691348e0b862955822ff4143
569,Ethical Hacking: Scanning Networks,119ccb577ece4e91ae3712be3afb1830
571,Linux Tips Weekly,c177eee681d64bc8840f360050cda24a
573,Linux: Kernels and Logging for System Administration,a1055b45ed2f4ad88a8113ee2c85ec5f
574,Learning Debian Linux,7cd2510b38384b6ebd45ddd70c6fac59
576,15 Secrets Successful People Know About Time Management (getAbstract Summary),1b0d8c387c69439bbc3ed0bf6b5f8f9b
577,Efficient Time Management,6b3c75996dd24ff99a3ad50569abb8af
578,Ethical Hacking: Sniffers,5a45acc55c7c458382b13745dc89874e
579,Time Management Fundamentals,d47e4b1c442446f3a40a294f40739aed
580,Linux Performance Tuning,9f82ffd12ed04fafba18c8db4ae39b5e
581,Linux System Engineer: Authentication with LDAP and Kerberos,54b666e4df9248cbb84e1edf8b428acd
582,Web Programming Foundations,f25bd7f0730e48afa0903576fd1f393b
583,"Microsoft Cloud Fundamentals: SharePoint Online, OneDrive, and Teams",696c56213f0f4a7c83f3fd996c82c851
584,Communication within Teams,860e850f8cd2450aba5c649ca9e97e14
586,CCNA (200-301) Cert Prep: IP Connectivity and Services,fdd73b4062384c5bb2fde1bea1e83b7d
587,"CCNA (200-301) Cert Prep: Security, Automation, and Programmability",c819481c224e4e4d8d96a391d7b64cb2
591,IT Security Foundations: Network Security,a30fd86b765d4208af3aaea4274daae2
593,Supply Chain Foundations,e664982f42734f4a873c0f1a4d3a44ec
595,Learning Kali Linux,9e83a0b3a39740288b8a0ddc922c5d03
598,Interview Master Class,b6f7e6bb959b4b3da08162bdff1128e2
600,Writing a Business Case,11c93ebe1101428fbc914a05c3895a04
602,Excel: Analyzing Your Sales Pipeline,76e913f961ff45a4be66d6cbcb7be499
603,"Humble Leadership: The Power of Relationships, Openness, and Trust (getAbstract Summary)",f6aa8a57f8cf4219bb535eb2e295776d
604,Sheryl Sandberg and Adam Grant on Option B: Building Resilience,768ab70d524e42d8905b372ec66322c5
606,Business Innovation Foundations,29fd7d5977a54c268201811c1541697a
607,Interviewing Techniques,abaefd2ad46a44eda5da7fca7d415286
608,Agile at Work: Planning with Agile User Stories,087ff23f3c114dafb44844516492f434
610,Communication Tips,7820fb80ad764525937cd4f90b661a6f
613,Remote Work Foundations,0217d89dcf20470eb9445d4436ee7653
615,Time Management: Working from Home,3da8d8b6d6b244e1bd4e982c030c0319
618,Business Automation Tips with Microsoft Flow,613974ebc9c64f8eb7324cf30e9e0d1a
619,Big Data Foundations: Techniques and Concepts,4db1d3f5e3c84ac2bc96c1941c5074f2
620,Sales: Customer Success,117b6caf3e2244698d1a49acf0a92467
621,Lean Technology Strategy: Starting Your Business Transformation,979b336a555c4892bf05484ba67abd19
622,Proven Tips for Managing Your Time,695104ba52f74ce5bfdb36c95116482d
623,AWS Certified Solutions Architect - Associate: 1 Cloud Services Overview,8609a4df9b7a44439add7771532aac6e
624,Big Data in the Age of AI,b20c914f2d8942f18030c14afc50d413
625,AWS Certified Solutions Architect - Associate: 5 Identity and Access Management,665f1d1ce3a340d6a1bd818768001738
627,Introducing Robotic Process Automation,41cab719c07f402f88c67519311ece28
628,Agile at Work: Building Your Agile Team,20c66ae4626b4d1bb188546eeaed7a57
629,Agile at Work: Getting Better with Agile Retrospectives,f541bfd6bd474097884692b10c58e5fa
633,How to Give and Receive Useful Feedback Every Month,510b78780b2c4274bae39efd7d334645
635,Figure Drawing: Tonal Rendering,d66dc9adcd084ea383b7d262744b2ae9
636,Learning Amazon Web Services (AWS) for Developers (2018),6b21c96242ba4a7cba15a1b50110d106
637,Facilitation Skills for Managers and Leaders,fb0298eb80ac424cb60deacd4fa7c0db
638,Creating and Giving Business Presentations,a58f2002a36948d2a547a4630688ddb6
639,DevOps Foundations: Containers,e47445ef363b4781a96485275d955a15
640,DevOps Foundations: Monitoring and Observability,00e2455b32384f6a9e412713c879f3c1
642,Design Patterns: Creational,74dbfee2a9c747ac9609f7022a558c09
643,Learning Docker,4a0038fb13f4422db857d6affaf41667
644,Qlik Sense Essential Training,67148dc01b2948d59e8b5700bb3def59
645,Architecting Big Data Applications: Batch Mode Application Engineering,ede22b6e28494c74bdd51153ed78dc09
646,Apache Spark Essential Training: Big Data Engineering,62bb656733df4be39a50f490fe190688
648,Serverless and Microservices for AWS,d335c997e64142518f42182dec04b4b7
649,Creating Your First Spring Boot Microservice,0648f73638be4c20926a146fbdebaa0c
650,Apache Spark Essential Training,69ecc930ed18433b99b7d8de10d58cca
653,Learning Java Applications,f43b448ab16440428f8fe42226b4c4a7
654,Programming Foundations: Design Patterns,de380083a0ff4fa6817d548a3564448c
655,Project Portfolio Management Foundations,580fac7a48e2485e9bd47732027d920e
656,Microservices Foundations,ea22562b296943bbbc391669b9d18514
659,Go Essential Training,a4235ca1021643a2923e2eac9813f45d
660,Kubernetes: Cloud Native Ecosystem,38a8a29cde1c4d6dae6ba77e9e238efa
661,Code Clinic: Go,caaf98273ff54f41b765365590b655d3
662,Artificial Intelligence Foundations: Machine Learning,300329d19da145e1aa536c56c29ef146
663,Installing and Setting up GNS3,b017c1abdf9c4d0fbb41d04f07f11a90
664,Learning Personal Branding,7b7eb1c24a464264bdf46dbf9e4f641f
665,AI Accountability Essential Training,531d20e9c64c4c67bd2945a339ba4403
666,Enterprise Architecture Foundations,3bbaaf37dd9c49df849d2066c4c3ddf8
667,ITIL® Foundation 4 First Look,85c43499a06049d4a866ebca6e3f9f58
668,How to use Lynda.com,d36ebdc0f69a45de8a5789cfd71cce4d
669,CompTIA Network+ (N10-007) Cert Prep: 4 Making TCP/IP Work,c0b258cc9a7e4747882f89aaab4d22cc
671,Ethical Hacking: Introduction to Ethical Hacking,ccd498bc36194d13b48bcae946f8ebfd
675,Applied Machine Learning: Foundations,d8390e9d3db94501a8e184332fd37ee5
676,Statistics Foundations: 3,12c073816095486398cdde9a58d9e37a
677,Azure Administration: Deploy and Manage Virtual Machines,7fe21f2c5ea54416a8216312b9f95a27
679,Grammar Foundations,d60a27651b484b68ab36d41beb1ce866
680,Personal Branding on Social Media,d45ec456cdaf4e02b059fadabd1d64e6
682,Creating a Finished Character Animation in Blender,fa831a44931e48f7ac5f41f12d2cf04d
685,Nir Eyal on Creating Habit-Forming Products,9c94d45c7bd64c4bb5765b8893145f5c
686,Becoming Indistractable,55ff35907ccc4b2ebcd507c4d58dcc0f
687,Blender Essential Training,39da02818757414a83461622b79c3a06
688,Creating and Managing a YouTube Channel (2018),16050cc1973e4bf68a2b07845f268bd5
689,SwiftUI Essential Training,b9f9b6e10bc142e286040a2b3b7a9f0f
692,Learning Swift Playgrounds Application Development,332aa994665e4c4fb8198fa5e31dc09e
693,Learning CAT Rigging Tools in 3ds Max,dfdffad56baf4c02ab1e0a0f0a475391
695,Connecting with Executives,8c1e75ce2ca04a4ba305db4590d2e98b
700,Program Management for IT Professionals,667ea8b98c03426bbd5e38cefd84d062
701,Making Decisions,3ca896274f1749a8b6d3f207a6a5cec6
702,Building Self-Confidence,b4998e9165eb46418f342d6ef97729ba
705,Creativity for All Weekly,1f02be1d7be44e94b4b7a1cd8a67e509
706,Prepare Yourself for a Career in Sales (2016),9698db0a0a934f349c2be80c789d16f3
707,Developing Self-Awareness,c5a8c91e08904ac481928ad6fb56ad5a
711,Financial Modeling Foundations,1ea8cb90442b42109b3f39556ed4c06d
715,Nail Your Python Interview,9ab7676a975a457aa5a4a1f82067a2bd
716,Python Data Structures:  Linked Lists,cb0ec63192bd40e89b6ca83e8f8d1f62
720,AWS Essential Training for Architects,0efb4432769c43b28d894563d12a2642
721,Exam Tips: AWS Certified Solutions Architect - Associate,e0130f3c5e874b19b214d82785d035ac
722,Learning Cloud Computing: Public Cloud Platforms,bcb5af0578724fcca8eae3f3eaea0bd1
724,Sales: Handling Objections,893330d7f7004785b46add94b6f4f817
725,Soft Skills for Sales Professionals,608b0d31c2ae4684868f2f6f4749076d
726,Building Rapport with Customers,66fd083f221a453d9192fd2b4234f36d
727,Making Great Sales Presentations,a115535f6c2e46028378a37459101306
729,Data Science on Google Cloud Platform: Architecting Solutions,1e56cac0be9b4b5bb2c0bad4409c7434
730,"Extending Hadoop for Data Science: Streaming, Spark, Storm, and Kafka",ab1a6ce478f24a2e8d1d0641cc15b3cd
735,Programming Foundations: Data Structures,cab647f161434de9982a23ec8aa3e330
737,Get Ready for Your Coding Interview,0ad328d74b7d4dd5a5acda6585800189
740,Running a Design Business: Self Promotion,ec8271857a9a4994b69ceef7f2c587e8
741,Marketing on Twitter,f0c73ed3258b468cb1fcc2324dd579b8
742,The Art of Connection: 7 Relationship-Building Skills Every Leader Needs Now (getAbstract Summary),615b957a2cce4a6bbe6b7c7731bb42bd
743,LinkedIn for Designers,3a9faaeee4c94c24a176bc183918076b
746,Data Science on Google Cloud Platform: Predictive Analytics,43a74b510b254822aa1330904a150971
747,Multinational Communication in the Workplace,94938007e37140e9a273be3399668578
748,Audio Mixing Master Class,63741d6e8dc44751ad7362c56b658283
750,Introduction to Photography,48557c0797d84ac98c5cb6651339ff94
751,Cert Prep: Red Hat Certified System Engineer (EX300),c64057e9b15547d0bfffe288a8c465aa
752,Cert Prep LPIC-1 Exam 102 (Version 5.0),4ffc8abd06eb49da8f89646472a5f589
753,Git Essential Training: The Basics,2047beeb3c78428597e3343fb672e13f
756,Linux Foundation Cert Prep: Networking (Ubuntu),18b7edeae735440fa6bde2188ff309a3
757,"JNCIA (JN0-102) Cert Prep: 2 Configuration, Monitor, and Maintain",de7fdc8e7543437aae18bc6e7baf43b7
760,Linux: Network Configuration,875c2edd375941c2a6d1221b7b9dd832
761,Linux Foundation Cert Prep: Service Configuration (Ubuntu),5473181e705a49b3ae1064580bf740b8
763,Team Collaboration in Office 365,ed8a93bf4592415394d63ac7f643d1c5
764,Getting Work Done in Office 365,eaca9cc42ba04dcb813a71521799256d
765,Outlook: Efficient Email Management,804ab190cd3648e9a6ebd3bfea1a0eac
766,SharePoint 2019 Essential Training: The Basics,7c2f6654fdaa4da3b12c3733e3ac5d63
768,OneNote 2016 Essential Training,5fd8c66b6b63460287ab05b04625d552
769,Note-Taking for Business Professionals,2e510f3435e641da8223e7e6bc5f1bcb
771,Excel: Economic Analysis and Data Analytics,de5518d4176b4182b5276c9c1cb4d4f4
773,Learning XAI: Explainable Artificial Intelligence,d2eafe1573da48ed971dc0bdef31cce5
774,Social Network Analysis Using R,ff88a9ebc2ef4d22a04d4faa100f1178
775,"The Data Science of Economics, Banking, and Finance, with Barton Poulson",8f6c4418880841579cf7200e6b1d9c76
776,UX Design for Developers,a730d20cb19d48c2a8dcb05226df2e55
777,Coaching Employees through Difficult Situations,92314cdb427c4101999bf988cf8f5cd4
779,Becoming an AI-First Product Leader,0fa36e3e596b48dfa487820ff1d72b5a
780,Developing Executive Presence,9eeaec8ee5fa4e6d9329558174200901
781,Apache Spark Deep Learning Essential Training,a46c573692b941908c5ec841fb6f4015
783,Managing Team Conflict,d0959102dde64e269d8ca6c92bccc45c
784,Learning Ansible,b07b07fd57b14d638f0d12144515e043
786,Becoming a Thought Leader,21b41fc55196427c82f3db1565b12819
789,CySA+ (CS0-002) Cert Prep: The Basics,35bf94d21b69413aa990448084fddebd
790,Cert Prep: Red Hat Certified System Administrator (EX200),13fa0f2228d94c1b8ac9d38b24ddb633
795,Project Management Foundations: Budgets,a84e7f518d1b4206b308e8c93ef4f703
798,"Ways to Build a Winning Team: Trust, Freedom, and Play",7434424b778b4ace9d232a164e3cd6da
806,Agile Software Development: Transforming Your Organization,767125b2705740e8b44b49ed1bb31b60
807,Robot Framework Test Automation: Level 1 (Selenium),5c122405be754c5689a27d3a702aea2c
809,Eclipse Essential Training,9e44033cacb3406187ab264e569f0eb9
810,Nail Your Software Tester Interview,8ec1f653b04b4472bc751a7fd3ce2c4a
811,Software Testing: Tools,6365e76cfa3f485793698c878efad8ef
812,Scripting for Testers,695b83beb270452c82460f1e1b1c321a
816,Test-Driven Development in Django,3957ed782b3642a1bfa50ad90d4aa13b
817,Adobe Captivate Essential Training [2017],7d74b790b9c14ca2b01c5698ed88dbf4
818,Illustrator CC 2019 One-on-One: Fundamentals,27eecc74740841b2bd25b574d49ced9f
820,Execute a Design Sprint with Framer X,8b3df355e51948ccbaf0faab23d0a32f
821,Building Intelligent Chatbots on AWS,b6a465a6267f49589e878fb5374f4b6a
822,Access 2019: Building Dashboards for Excel,1940e87747e34fb28f261ca762763a00
823,Drawing Vector Graphics,8c9bade0338f402bbf22e966db846153
824,Illustrator for Fashion Design: Drawing Flats,c8e86b7df035474cbc3219b0fdb64060
825,Microsoft Power Automate: Beyond the Basics,09c2f0eaa02043129025cbcc837d03b7
826,Illustrator 2020 New Features,8845c015d3ea4228ae289851b1230491
827,Photoshop-Illustrator-InDesign Powercombo for Design,47adc4e8aa9345cc9bc518dd41cbde39
828,Drawing Vector Graphics: Isometric Illustration,659d11aae82a48e9bb8be07848776b30
829,Audition CC 2019 Essential Training,b2f5f0f8c3b04b0dae7c36bb784d267b
830,Learning Illustrator CS6,907d4db70c7b4848affae85c0478eb1f
831,Learning REST APIs,f1edebdda60348d999e0a064d7cb87ec
832,HTTP Essential Training,a6a9672ce95b46a2bf44a852c5e44414
833,AWS Certified Solutions Architect - Associate: 2 Storage Design,a3da5ae7b5a34d5aa1a96354db99b13e
835,AWS Certified Solutions Architect - Associate: 3 Virtual Private Cloud,dd1a6e06b4b248e1b9ae909c92dedb4b
840,CCSP Cert Prep: The Basics,840613040ad7475c8217317c249d86d3
841,CCSP Cert Prep: 2 Cloud Data Security,dc438f7294734ef592a54ceb65e172d7
842,Cert Prep: Adobe Certified Associate - Photoshop,901cde0695114f9184bb092bf4dd9a98
