,content,uuid
1032,ENG: ATS University 101 - AMP for Endpoints Fundamentals,870e3ab5c4f14ffab60a10d076c48ff7
1033,ENG: ATS University 102 - Threat Grid Fundamentals,cd2a913ef6134c6f8b95e81f446100d6
1044,CPS SaaS Specialization,eb35184a628046a9921700be01fba2bb
1047,Green Belt - Control,aa8e2e8d70834c8ba1648f361e801874
1048,Green Belt: Analyze,3a6fc9248a9e45399753ff6349a33c82
1049,Green Belt: Improve,b909cdfa075146e198a8665638b2818b
1050,Green Belt: Measure,096f3aa7102f4de3b7539aa8c13bce2a
1069,Introduction to Data Science,d589b94520da482799686db95a6a3b9a
1079,Business Critical Services ¿ Quoting & Ordering,e8b40a3390314b8680674498e74f9739
1080,Launchpad Playbook,5f488712f3834becaef3f685f2c738e3
1081,Sales Credit/Claiming Business Rule & Account Maintenance,67b13ff5e29340ac85ba2c531fd88e83
1095,ENG: Agile: Scrum Fundamentals for Teams,cda78d8418cc404b98b8828d41388d45
1103,Associate of Data Science: Practical Project,7807eded0ea04982b873f0bb7e51d504
1112,Compliance: Canada's Anti-Spam Legislation Certification 2014,3999f833531f416da9d4ef449a03d27f
1115,Compliance: Safety Induction Training v2,9b557e57a979449ba4b90c957c3040e9
1116,Services One & AS Estimator Training - DAT,c0df7c9cc1bc4b1b811194da805b91b0
1119,M101P: MongoDB for Developers from MongoDB,e6ec93d34bc94089bb83740d46784cc2
1128,Why Gainsight?,6e6c2bbe9aed460783400eb0b28a0a48
1136,NPI: Digital Network Architecture - Center - DNA - Center - SD Access,6a315ec2158140409b8fce1ac8231d9d
1138,NPI: Edison 3850 - Layer 2/3 Forwarding Post-FCS Training-,bc625a5507784fb19413dd18ec51c3ee
1139,NPI: Fabric Enabled Wireless - FEW -  part of DNA - WNBU,5873492d5e1b45988f54daa68e72e97b
1140,NPI: NX-OS 6.2.8 for Nexus 7000,f818321630624cf989fa8584257ebac0
1141,NPI: Nexus 7000 Software & Hardware release - 8.3.1 - Cupertino - Data Centre Core Switching Group (DCCSG),8fc938a4ff4d40519787de1b0e0bb864
1143,Wireless Training Portal,56e5729950264ab1bb70efb32f5d8df3
1151,F2S - Adjust to the Customer's Communication Type,46dff3156589498ab2f751d1d9113eda
1153,F2S - Avoid Non-Collaborative Behaviors,d41ab90f30664e10ae38c95c4eb3dafb
1155,F2S - Be Influential Knowledge Check,380e110589434fe2a927d6cd5f2f1356
1156,F2S - Be Unforgettable Assessment,1ec73b39ee654fb58f78b49a9f2e5cba
1157,F2S - Be Unforgettable Workshop,5bfccc647537487ca64d61418b427c17
1158,F2S - Build Relationships Knowledge Check,e1932df0dd274fc3b3aa79f7b5d6adf5
1159,F2S - Build Relationships Workshop,138c15e581bd452e8894ccd936f7212d
1160,F2S - Develop Positive Relationships,3afc38ba2cdb46e68ae5be4bd3a70e1e
1161,F2S - Don't Just Position - Have an Interest,0d3eb03ed91f49cc95c00607d0b19bc2
1162,F2S - Friendly Persuasion,06f97d2c08a843408e3351e6b9b8abe6
1163,F2S - Get On Board Workshop,fef97b71163a47a7b35f86391d0b22d7
1164,F2S - Grab Control,6a83036e70ba452592a1f6bf1e475602
1165,F2S - Grow Positive Relationships,676377ed2a514446b9d05bbcca5a0db0
1166,F2S - How to Say No,2855d611dc9e42f59bcc51106b881acb
1167,F2S - Improve Positive Relationships,a4db93d623c3492a97a940f4f3ffd23b
1168,F2S - Influence Others,b8af7752b94f49d0bd1d346b331902f3
1169,F2S - Keep Cool When the Customer is Hot,a7fb1a686a28476eb3038d4e56443b9d
1170,F2S - Know The Facts,e33c9f7150c84f5cbc6eb9cf0760701b
1171,F2S - Know the Basics Knowledge Check,b88b3018df6e43ed87b2e652e6932572
1173,F2S - Make Your Messages Effective Part 1,a3d283fe6a584a51afdefc02407774bb
1174,F2S - Make Your Messages Effective Part 2,a0b1203c81e244fdacdf948112ee3c62
1176,F2S - Managing Emotions,dd96d28b1b664819acb7595e09596366
1177,F2S - Master Effective Communications Workshop,4e49cb30f5b046f7918975d208718f3f
1178,F2S - Master the Handover,1d5fffd639c6436896cfa1e8cc990c33
1179,F2S - Navigate Conflict,5e855cf2c5b64e8c9d88614cc22b04a4
1180,F2S - Negotiate and Be Collaborative Knowledge Check,cd675321b78d4ba89462c957cbb7e1ee
1181,F2S - Prioritize Tasks and Delegate Work,f719349968d541ba8fcb7ec2c70ae7d2
1182,F2S - Recognize Communication Styles,9d70adcb3091471e98afd69dcf1074bf
1183,F2S - Self-Management Workshop,ec433212adbb468aa7bd5c97f7e7b635
1184,F2S - Stay Motivated and Avoid Stress Knowledge Check,9f225c283af5456eb2f8a1146f67b983
1186,F2S - Take Charge,cf90044827b140bbaa8483b0093316bb
1187,F2S - Tell It Like It Is,43d296e13cb947ec9f61c9b3fdf35952
1189,F2S - Use Collaborative Behaviors,1d2e90b69398418fa5b8ce891c984662
1190,"F2S - Use Proper Email ""Netiquette""",35b08017884d4c308f1bc4ad5c5c2081
1192,F2S - What Is Collaboration?,712208fdc069423eabc158d4cfb85052
1193,F2S - Write Effective Messages Knowledge Check,801b4d3a6fc94de2ad53937df3ea2975
1207,Advanced Data Science: Data Analytics,6c01d16e9d8f4aa2aa291b8553024c9d
1209,TheU: Street Smarts: The Customer Experience Lab: Back to the Basics of Listening to Our Customers,699617aa899845eead6d488587d55571
1213,Network Services Orchestration Level 2 - GPMO,ca959c4a4c37480e93bcf18e159b7d43
1214,Network Services Orchestrator,23fbd8a794104c9ba9d2bb44f819ed84
1221,Business Critical Services Release 1.1 Overview,2802290eefb4426086b508eb453288cb
1223,"Reading Material: The Most Important Leadership Competencies, According to Leaders Around the World by Sunnie Giles",621bb564756a4c3aa82a2cd7ffd07919
1265,ENG: NETCONF & YANG Concepts,47230a43ddda471da1ad90305e473031
1266,ENG: NETCONF Northbound Interface,298e2fa6c8a54aee8fc3508fd90bc673
1267,ENG: NETCONF Tutorial,5fcf118c83e347798a5a886fe66069e6
1269,ENG: YANG Tutorial,4d80436caab4483e84c24b9273c10a7a
1271,ENG: ACI Bootcamp,1f6afd31524541a6ab69ffc423350cf8
1274,NPI: Cisco Unified Customer Voice Portal & NPI: Cisco Virtualized Voice Browser for UCCE - CVVB/UCCE - 11.6 (1) - CVP - 11.6 (1),0142023ac2714b6a90fc4850023f0d83
1286,Data Science For Beginners,d95ae8079ce54286ae0806e18a2f61c6
1288,Data Engineer: SQL,6e64a3fd60264850904844354b622d1c
1289,ENG: Big Data Fundamentals - Introduction to Hadoop,131332fa936045e4bf490ab8f9e47cb8
1304,Pega Platform and Applications Overview,54f424671e0145d1ae44e6e86e229d7e
1323,Leadership Exploration Exercise,33f86dbca73b43c186b7f45a8f9b29db
1332,BEMS System Administration,a7c80328460a445ab0834aaed8b0e316
1334,NPI: Cisco Identity Services Engine 2.1 Carlsbad - Security Network Services (SNSBU),7a55424ff3654ed19bd1489ae9f8d3b9
1342,NPI: Firepower Threat Defense - 6.2.3,5f9d3af3eb3d4fbb861c45a3f2ed407f
1349,TheU: Intro to Our Brand Language & Voice,14efb90868d443438ba1b42e4d37bd1d
1351,ENG: Microservice Application Architecture,21af2faf632e44399ce3e6376f63496e
1377,NPI: Catalyst 9500 Series - C9500-12P40G / 40P10G - Nyquist Fibre - CHG,fcb9612e0a934f2fb71aaa744a7f9660
1441,EngLI: OOP using Python,e720ae013858442192308f46b802abbc
1445,NPI: CG Mesh 6.0 TBR Release - CG Mesh 6.0 TBR Release,0462f3adcd864cd7b6c9d6612db17dbc
1476,NPI: IOS-XR 6.0 - IOS-XR - 6.0 Core Routing and Optical Networking (CORBU),fcc0676f0edc4a1cad67120fc309306f
1484,CCNP Firewall Bootcamp,9f52d6de52fa4e088eb1892de6e5df23
1502,Compliance: Hoist and Sling Training,f49e901f52444fcf9363dab5b4d64d34
1503,"Compliance: Lab Rack Safety Lifting, Loading, and Moving",916b5633812e4bc8b20455ffade87bae
1509,NPI: Hyperflex 2.6 - 2.6 - Hyperflex 2.6 - SAVBU,d963b0b0bf4047c5ba3dcc28c199757e
1521,DTCSMF Customer Success Fundamentals,e3e00c1e657544eca037c7c9b8b65678
1531,SaaS Software as a Service Model 4 Overview,2dccf4f4cab54493814576e6bd1ec4a6
1537,NPI: Nexus 3000 9000 Standalone Data Broker - NDB - version 3.6.1 Training,a806a446e8c3443cbac4313d80cf7caa
1538,NPI: Nexus 9000 Standalone SW Release - NxOS - 9.2(1) - Hamilton - INSBU,0f92ff8399a2408fb8048b65cc32af57
1560,WISECURE - Securing Cisco Wireless Enterprise Networks v1.0,97f83ff552a64abbbc818bb88a16c1db
1563,Cisco Business Critical Services ¿ L100,9f96f96ebac3488c8a1400b2a160c965
1569,EngLI - OpenStack Fundamentals,7f446ddadda6451c8aaa3b37c0398033
1596,Introduction to Storytelling,1161b874561c48afbd663672f190aacb
1612,Business Critical Services: Global Project Manager Playbook ¿ Executive Review Process,d7596a618ab9440ab53189a8c5b3e19d
1613,Business Storytelling,0ad2bb33dd2949edafbd536d58683a07
1614,TheU: Content Creators: Graphics Training 101,a5d189ac89004be18bf10de0bb1391c8
1637,NPI: APIC Release 3.0(1) and Cisco NX-OS Release 13. 0(1) - ACI 3.0 - Ebro - INSBU,cd5f60477afb48049db2eadfd6d7566c
1642,ENG: Baseline Training for Next Generation Networks - Module 3 - Programmibility,4e106f6fbf764d51ab1129e74437b915
1650,Software 101 for Supply Chain Engineers,da283cd01213497788017ef8e49f15a8
1652,NPI: Acano Acquisition - Intro for TAC - (for TAC ONLY),01dc0e2f962a4aa4a6a9a19bcf5a0d09
1666,ENG: Cisco End of Life (EOL) Training,7453ed95f78f4b668431cad8d1c64c6c
1678,"NPI: Cisco ESS 3300 series - ESS-3300-NCP, ESS-3300-16T-NCP, ESS-3300-CON, ESS-3300-16T-CON - Hellcat",9fc257dd07f94c2c81e55d43162f88cd
1690,End 2 End Product Training,6d094f2691f0456999b40b67e384395d
1691,End 2 End Services Training,5aa542c47a194733998cd8872bcb93df
1692,Presales Overview Certification,ee9c843f40bc446f8abdc53f9d62994e
1722,PSIRT Training,d502bb229be54614b0a0c179ce23d3bc
1729,NexGen MDM Training,ddd03b1d90e646a4b08376f6144b511e
1747,Learn Python: Complete Bootcamp or Mastering Python by Udemy,a86408764b0145ffaf21e5bb4829f768
1772,NSO201 - NSO Essentials for Programmers and Network Architects,ae38d343ef5d4b14b9d6212d9d69731c
1782,Consulting Enablement for Business Critical Services,1343a41f59924fbd835576f3752f94b5
1818,ENG: Data Analysis with Python,b39a3ea520cd4923970b2d7c1e1ba99d
1820,EngLI - Hadoop,6550f5d79b794be286ec9f0e7aefa1e4
1837,Speed of Trust,a04f1387854f4ed9942f87a83b9474d5
1840,Englc-Tech:Machine Learning Bootcamp-Machine Learning,561a8b799d0844e1a0abeec620ccca83
1843,SW Licensing Basics & Contractual Terms,77ca622c6cc7496b854cdeeebdfa2ea3
1844,Software Business and Delivery Models Training,d197c9db3f0246b2b8337e61f9b246de
1845,Software Training 101: Software Overview,c168b6b8d6174805a4fd39e6e2fe1fd2
1846,Supply Chain Operations Product Lifecycle Management (PLM) Process,efb2c1555d2f46ecaf56aea618f79cad
1850,Business Critical Services: Global Project Manager Playbook - Engage Phase,01c8c6d55a01450faa873239718fd28c
1851,Business Critical Services: Global Project Manager Playbook - Plan Phase ¿ Release and Sprint Backlog,1a1a4ead351340c6ba77eeb43a914532
1852,Business Critical Services: Global Project Manager Playbook : Governance and Alignment,3c8fa33630964c00b517802594006bbd
1853,Business Critical Services: Global Project Manager Playbook Overview,127f0d2f9cc2433d899b185490bc58c9
1855,Business Critical Services: Global Project Manager Playbook ¿ Gate Review,9deb9ca53b38449f8fcb7c05c089cc9a
1856,GPMO Risk Management Level 1,4eca5ed1d7374b21989ff72334fa32bc
1858,Manager Hiring & Interview Training,5c4eef373aee46ef8930b2d834858225
1859,Managing Innovation Projects Playbook,d4d876b4ea484591aa241f5fc0af9b28
1860,Supply Chain: Proto Planner Training,7faa613d5a894e8ca16fafc954cb43db
1861,Unified Communications (UC)  Level 1,f79890483c674525bbdb97a79b9e6a34
1862,Unified Communications (UC)  Technology for Project Managers Part 1,8f8cb3786aae4161b16853c6f433ba60
1864,SDA ADVANCED Bootcamp,87ac3676168143bcb0545dda4dd8e3a7
1907,CPS Learning Forum: XaaS Ops Support-Session 1,df251242db9542c0aebd3411399cb044
1908,CPS Learning Forum: XaaS Ops Support-Session 2,06f5d2379d624c8fb0ea3b062e4963b3
1915,SaaS Offer Landscape,c2c864ef747b459d95ba6c21741f120f
1922,EngLi SecCon: Catch Me If You Can?,909193d11cff4be18045f2d7fc9b9296
1970,ENG: Python for Engineers: Part II,dc8b71203f534a7082f87b808c0a16b8
1974,NPI: Prime Collaboration Assurance / Analytics - PCA - 12.1 - Neelakurunjee),bf91802e6ef54e9ab80f898b3312fa8e
1975,NPI: Prime Collaboration Provisioning - PCP - 12.4 - Willow - CIBU,68ca89002134496abc6cb921996b9e0d
1976,NPI: TelePresence Content Server 7.2(1) - TCS - 7.2(1) - CVTG,5d296beb98dd426eb5b0a28c443f41f3
1987,NPI:ASR9000 Product family,233c64814e884ee891bdc743ce2a38d0
1995,ENG: ConfD C Data Types,d01fb7fbff2744b293d57c93701ba69f
1996,ENG: ConfD CDB Subscribers,ef696f31689a42928e8a104e1a34199f
1997,ENG: ConfD CDB Technical Intro,d01c3094334546d5a85bfc0ee61997ac
1998,ENG: ConfD Installation & Getting Started,d4064f5756b245f18cd91a6f6b8c9221
1999,ENG: ConfD Operational Data Providers,63b3679079d94d05be8e984e52510764
2000,ENG: ConfD Technical Introduction,fbf1f468d5874986a4d3335c22ace319
2006,ENG: NETCONF and YANG Overview,2ab2f2b3e94245ceb516438939127626
2010,NPI: Jabber Guest - JG - 11.1.(0) - CVTG,a77bb496995e43baab08b98ed80bc426
2016,Compliance: Australia OHSAS 18K Awareness Training,bfd9867c1a344817932b1b512df15f4c
2019,Health Insurance Portability and Accountability Act (HIPAA) Training,5e3f7676845d407d8b23bf1351143420
2038,Seven Habits of Highly Effective People,e55e474bc96d4bad9fd5596d975d50e7
2064,NPI: SAVBU UCSD 6.x - Hilo Bay - SAVBU UCSD 6.x - Hilo Bay,04c44c9729d441f88fe37c0160a934a3
2069,Financial Officer Code of Ethics,d0a31182d2e148469a7e5ef7c1801a89
2077,COACHING FOR EXPERIENCED DIRECTORS,15ee886763f74a2d97a0d281e0d0e3a8
2078,"NPI: Cisco Catalyst 9400 series - C9400-PWR-3200WDC (DC PS), C9400-SUP-1XL-Y (Passport XL 25G), C9404R (4 Slot Chassis), C9404-FAN - Macallan",8de9c76390ea4a8ea55fd793c2fb620c
2101,Business Model Evolution (BME),65015c19b7524375a68d0201fd2f0dac
2106,ENG: Intensive Introduction to Python,a48e3b95695a49ad8a3b6ba79d9d129c
2133,Enterprise Routing & Switching,62e1c5cf72bd4812aa2cf011a65a3fc6
2143,WITSHOOT - Troubleshooting Cisco Wireless Enterprise Networks v1.0,13ff48c529df4758a15440073af11003
2155,"F2S - Clarify, Gain Agreement and Summarize",2e090cf75bcd4d2bab4d218c19617790
2158,F2S - Solve The Communication Mystery Knowledge Check,835fbfafad57423e9cd0798e92e55080
2161,NPI: Firepower Extensible Operating System - FXOS - 2.3.1 - Debden,3e18decfdc59454a9d4c3142bdc440a6
2177,"NPI: Catalyst 9300 Series - C9300-24T, C9300-24P, C9300-24U, C9300-48T, C9300-48P, C9300-48U - Nyquist Shannon - Unified Access (UABU)",b98bd425a87e4f768dbb0e4484a8af86
2178,NPI: Catalyst 9300 Series mGig platform C9300-24UX - Nyquist Hartley - Unified Access (UABU),e081cf8ec7724e85ba44546b9589db4d
2187,ENG: Go Programming Foundation,ee6f8eb1afda44ceb295d5ffa8bea5b8
2193,Digital Hub,d00b69d7ae0e47a5abcb38ca3e0e6f56
2196,NPI: Data Centre Network management - DCNM - 11 - Aragon - CTG,c6e9aaaca69a4c2fa05e0f284801c78e
2268,Applied Rally Essentials,e4f71cbcf0ac4474881301db15832678
2269,Applied Rally Essentials for Team-Level Agile/Scrum,f3bf8763619945c68d6f8905a710199e
2270,Continuous Delivery: Leading Scaled Agile Framework (SAFe),baf03b9f12e34adaa55ed0ccf19d0dca
2275,NPI: Cisco Identity Services Engine - 2.4 -  Gir Forest,40b2f086940f4ebda973b03a9850b763
2290,Overview of Agile Scrum Roles,9f3e23f8794f41878fbf61aed9b1a88a
2292,Next Generation Leadership and Communication,54e496e0bb674384be1ddf617f35e9e6
2294,Continuous Improvement Yellow Belt Certification,dde451b70c7346f0a7d5dabe31363a1e
2301,NPI: 40G VIC gen 3 adapter support in UCS Manager release 3.1(0) (Granada) and CIMC release 2.0(8) (Eagle Peak MR8) 3.1 - Granada 40G Troubleshooting Supplement - SAVBU,4b6e317b714d4bb99fa09a6e9cba03c2
2302,NPI: Cisco UCS Release 1.3 & B440 M1 Blade Server,d3b20c153a8b455cb692a215efa8360e
2303,NPI: Mini UCS - UCS B-Series Rlse 3.0.1 Malibu & Fletcher Cove,873cfb29e21249548a4d639bbf90daad
2304,NPI: UCS B-Series Release 2.1 (Del Mar and Pasadena1),be98a57fe3524ab4813932e9c306e51e
2305,NPI: UCS B-Series Release 2.2(x) and UCS 5108 Chassis (Updated Backplane) - El Capitan and San Martin-,72ba448f6ce64a5ca557d526a5b1644b
2306,NPI: UCS B-Series SW Release -  3.2(1) - Huntington Beach - CSPG,f84d0615bd2645b9957672ae673f4edb
2307,NPI: UCS B-Series System Release 2.0,fdc878652b0f4b86b1714458121c1a41
2308,NPI: UCS B-Series release 2.0(2) and associated hardware,2c5f9c38125e4e7a9b6a4a770164185a
2309,NPI: UCS Central 1.1 (Pasadena 2) and UCS B-Series Release 2.2-,26fac4186d9142b8a55ed1e82ae4f440
2310,"NPI:Aptos, Palo, Springfield-40",01f73a790e57487f9c3987f80fbebb99
2311,NPI:UCS-B Software Release 1.4 - Balboa,1c82326327674af1bb03499384caf925
2314,NPI: ACI 3.1(1) - PART 2 - Post-FCS - APIC 3.1 and NX-OS 13.1 - Euphrates - INSBU,e60fd82639d04bf4940e2939448637eb
2315,NPI: IOTSSG Danube MR2 -IOTSSG Danube MR2,176ec63bbe8f4930a00b314e7d5a1c6f
2316,NPI: Nexus 9000/ACI - APIC 3.1(2) & Switch 13.1(2) - Euphrates MR1 - INSBU,299413b836454bdaa438a33d85df1f70
2323,Continuous Improvement: Green Belt Certification,451368c3f38a44e8bce9ba4068681c7e
2325,AS Mobility Technical Workshop,e2734c3729f84d479d9bc5aa1dd95720
2332,Introduction to Customer Experience (CX),44fac434f7ad42a88c8524de6eb78fb3
2352,NPI: Cloud Object Storage - COS - 3.22.1 - SPVSS,0880abce6bcf4146842f3d45bcb76f40
2371,Compliance: Cisco Records Champions Compliance Training,8ef2733df4b441019976d5c0ed80177d
2391,Cisco Spark,2a1677f0e76a4539bcfbab06cd67e4f3
2393,NPI: CPM 2.0.2,290bd090c77e488e920077a6bdcac4bf
2394,NPI: I - Services 2.0 (Interactive Services 2.0),ec89a8fcc4284d289b41e8297e8159f9
2405,Cisco Failure Analysis - Applying FA Net Instructions for Received Parts,a528994573c94144b06d5ef94ca98363
2406,Cisco Failure Analysis ¿ FA Net Guidelines,bb59b8c3afb040b899c2f6719e5c5977
2431,NPI: CBR8 - 16.5.1 - Polaris,5fdcba119f9d4f39b41f156617749683
2432,NPI: cBR8 Video Support Phase 1 - - - cBR8 Video Support Phase 1 - Cable Access (CABU),7a63f98d773f4ebbb3b8fb9f4c21e729
2434,My Work Zone Manage Work,8d5cdb6be90d40a2b48c24b374209d31
2438,ENG: Agile: Certified Scrum Master Course,3f2babbbf4dd40f4bcbea096fd94c54c
2441,My Work Zone Updated Collaboration Workflow,97cb9b474cfb4ceda70aedf1fe0e9347
2452,NPI: Virtual Digital Content Manager - vDCM - 11.0 - - SPVSS,7fe94987694b49d484c4251e5af51956
2471,Consultant Development Program: Foundational EMEAR 9 Krakow,5cde2630b5844907b6a6e85d31a4c506
2502,NPI: Network Services Orchestrator - Cisco Function Pack and SD-WAN - vBranch - NSO- CSO - FP - SDWAN 1.1.0 and vBranch 1.3.0 - NFVBU,d812314716344b05a17a9e80d623a51e
2503,NPI: Network Services Orchestrator - Platform - NSO - 4.7 - NFVBU,68a59cf2e6944b7d81efa5f180c3ccb1
2504,NPI: Network Services Orchestrator Platform - NSO - 4.3 - Cloud Virtualization Group (CVG,b4ed0b88aaa44445b5383626aad68ddf
2512,Introduction to Project Delivery - Change Requests,a11e53c788cf4f3e956db252be57e68a
2513,Introduction to Project Delivery - Introduction to Professional Services,fa209cd026a947dfa28dd892346cc927
2514,Introduction to Project Delivery - Manage Milestone Completion Certificates and Revenue Recognition,bce32cd6e50340fca3653972f14c350d
2517,Introduction to Project Delivery - Overview of Project Delivery,b7da7d0442b64deeb0a90c99f7b1e46f
2518,Introduction to Project Delivery - Pre-Sales,2434ff466f2c4745a2ebdfa1dd77a7f1
2520,Introduction to Project Delivery - Project Closure,4ed30e414e4b47569f7fa1aa7933c385
2521,Introduction to Project Delivery - Project Creation Pipeline to Pre-Sales,9b07a2930d254aab88b09652a626dcd0
2523,Introduction to Project Delivery - Project Reporting,9eaef9741b2a4e82a72defd72b54461b
2524,Introduction to Project Delivery - Resource Management,4bf41958fcde46be909797ef25fb3a11
2525,Introduction to Project Delivery - Subscription Renewals,a6f0c215b0a94413b2035d927e6e6fa6
2526,Introduction to Project Delivery - Work at Risk,6db2de29bd43421ab8e2819f7ed3c595
2527,Introduction to Project Delivery - Workplan Management,0a789ca7bb3f4969bcf6c5c8f00de460
2531,NPI: Virtual Media Processor Containerized - VMP - 3.12.1 - SPVSS,3b15fda5424d4e87ba2f9490aeb0e1e7
2553,My Work Zone Get Started,4529324665a846d8ba0eda9246966b8f
2575,NPI: IOS-XR 6.3.2 - IOS-XR 6.3.2,5bfe30d98aaf4147a50ad2d87ceb71ef
